source,target,actions
DB00165,1543,inhibitor
DB00165,8566,ligand
DB00166,43,
DB00166,5447,inhibitor
DB00166,8884,
DB00166,11019,
DB00166,51601,
DB00167,36,
DB00167,586,
DB00167,587,
DB00167,3376,
DB00167,55699,
DB00167,117247,inhibitor
DB00168,7442,inducer
DB00168,9356,inhibitor
DB00168,9376,inhibitor
DB00168,55867,inhibitor
DB00168,80834,agonist
DB00169,993,
DB00169,1543,inhibitor
DB00169,1555,inhibitor
DB00169,1557,inhibitor
DB00169,1558,inhibitor
DB00169,1559,inhibitor
DB00169,1565,inhibitor
DB00169,1573,substrate
DB00169,1576,substrate
DB00169,1583,substrate
DB00169,1593,substrate
DB00169,2638,
DB00169,7421,agonist
DB00169,120227,substrate
DB00170,316,inhibitor
DB00170,632,agonist
DB00170,1543,inducer|substrate
DB00170,1544,inducer|substrate
DB00170,1548,inhibitor
DB00170,1571,substrate
DB00170,1728,
DB00170,2147,activator
DB00170,2155,activator
DB00170,2158,activator
DB00170,2159,activator
DB00170,2677,cofactor
DB00170,4129,
DB00170,4524,substrate
DB00170,4835,
DB00170,5624,activator
DB00170,5627,activator
DB00170,7498,substrate
DB00170,8858,activator
DB00170,79001,cofactor
DB00170,154807,cofactor
DB00171,19,
DB00171,25,inhibitor
DB00171,27,inhibitor
DB00171,90,
DB00171,91,
DB00171,94,
DB00171,107,
DB00171,132,substrate
DB00171,156,
DB00171,157,
DB00171,207,
DB00171,238,
DB00171,269,
DB00171,291,
DB00171,317,
DB00171,369,
DB00171,439,
DB00171,440,
DB00171,445,
DB00171,1244,
DB00171,2180,
DB00171,3303,
DB00171,3304,
DB00171,5243,
DB00171,5562,
DB00171,6833,
DB00171,8647,
DB00171,8883,
DB00171,9619,
DB00171,10060,
DB00171,10188,
DB00171,10939,
DB00171,22978,
DB00171,55902,
DB00171,65061,
DB00171,84532,
DB00172,2058,
DB00172,5033,
DB00172,5478,binder
DB00172,5479,binder
DB00172,5480,
DB00172,5625,substrate
DB00172,5831,
DB00172,6534,
DB00172,8974,
DB00172,9360,
DB00172,10105,
DB00172,10465,
DB00172,10536,
DB00172,11212,
DB00172,11254,
DB00172,25973,
DB00172,29920,
DB00172,55214,
DB00172,64175,
DB00172,65263,
DB00172,112849,
DB00172,117247,inhibitor
DB00173,32,
DB00173,52,
DB00173,353,
DB00173,4507,
DB00173,6733,
DB00173,54658,inhibitor
DB00173,55825,
DB00173,947447,
DB00173,948542,
DB00173,1253537,
DB00173,3168960,
DB00173,12931997,
DB00173,12933365,
DB00173,23345948,
DB00174,440,
DB00174,4677,
DB00174,6510,
DB00174,10991,
DB00174,79731,
DB00174,80150,
DB00174,117247,inhibitor
DB00175,1244,inhibitor|substrate
DB00175,1558,inhibitor
DB00175,1559,inhibitor|substrate
DB00175,1565,inhibitor
DB00175,1576,inhibitor|substrate
DB00175,1577,substrate
DB00175,3156,inhibitor
DB00175,5243,inhibitor|substrate
DB00175,6566,
DB00175,6579,inhibitor
DB00175,8647,substrate
DB00175,9356,inhibitor
DB00175,9376,inhibitor|substrate
DB00175,9429,inhibitor|substrate
DB00175,10599,inhibitor|substrate
DB00175,10864,inhibitor
DB00175,11309,inhibitor|substrate
DB00175,28234,substrate
DB00175,55867,inhibitor
DB00176,1543,inhibitor
DB00176,1544,inhibitor|substrate
DB00176,1551,inhibitor
DB00176,1555,inhibitor
DB00176,1557,inhibitor
DB00176,1559,inhibitor
DB00176,1565,inhibitor|substrate
DB00176,1571,substrate
DB00176,1576,inhibitor
DB00176,1577,inhibitor
DB00176,5243,inhibitor
DB00176,6531,
DB00176,6532,inhibitor
DB00176,10280,
DB00176,100861540,inhibitor
DB00177,185,antagonist
DB00177,213,
DB00177,1559,inhibitor|substrate
DB00177,10599,substrate
DB00177,28234,substrate
DB00178,590,inhibitor
DB00178,1636,inhibitor
DB00178,6564,substrate
DB00178,6565,substrate
DB00179,240,inhibitor
DB00179,1241,
DB00179,1573,inhibitor
DB00179,1588,
DB00179,3480,
DB00180,866,
DB00180,1576,substrate
DB00180,2908,agonist
DB00181,2550,agonist
DB00181,9376,inhibitor
DB00181,9568,agonist
DB00182,1548,inhibitor
DB00182,1565,inhibitor|substrate
DB00182,1813,binder
DB00182,4129,
DB00182,6530,releasing agent|stimulator
DB00182,6531,negative modulator|releasing agent
DB00182,6532,binder
DB00182,6571,inhibitor
DB00182,6581,inhibitor
DB00182,6584,inhibitor
DB00182,9607,agonist
DB00182,134864,agonist
DB00183,590,inducer
DB00183,887,agonist
DB00184,1103,
DB00184,1135,agonist
DB00184,1136,agonist
DB00184,1137,agonist
DB00184,1138,agonist
DB00184,1139,agonist
DB00184,1141,agonist
DB00184,1142,agonist
DB00184,1143,agonist
DB00184,1543,inducer|substrate
DB00184,1544,inducer|substrate
DB00184,1548,inhibitor|substrate
DB00184,1553,substrate
DB00184,1555,substrate
DB00184,1557,substrate
DB00184,1558,substrate
DB00184,1559,substrate
DB00184,1565,substrate
DB00184,1571,inhibitor|substrate
DB00184,1576,substrate
DB00184,1588,
DB00184,4128,inhibitor
DB00184,4129,inhibitor
DB00184,6580,inhibitor
DB00184,6581,inhibitor
DB00184,6582,inhibitor
DB00184,6583,inhibitor
DB00184,6584,inhibitor
DB00184,8973,agonist
DB00184,55584,agonist
DB00184,57053,agonist
DB00184,89832,agonist
DB00185,1128,agonist
DB00185,1131,agonist
DB00185,1565,substrate
DB00185,1576,substrate
DB00185,2326,substrate
DB00186,706,other
DB00186,2554,positive allosteric modulator
DB00186,2562,positive allosteric modulator
DB00186,2566,positive allosteric modulator
DB00186,7366,substrate
DB00187,153,antagonist
DB00187,154,antagonist
DB00188,1317,inhibitor
DB00188,1511,
DB00188,1543,inhibitor
DB00188,1544,inhibitor|substrate
DB00188,1557,inhibitor|substrate
DB00188,1558,inhibitor
DB00188,1559,inhibitor|substrate
DB00188,1565,inhibitor|substrate
DB00188,1576,inhibitor|substrate
DB00188,5682,inhibitor
DB00188,5689,antagonist|inhibitor
DB00188,5690,antagonist|inhibitor
DB00188,5693,antagonist|inhibitor
DB00188,5696,inhibitor
DB00188,5707,inhibitor
DB00188,5708,inhibitor
DB00188,5742,substrate
DB00189,2554,positive modulator
DB00189,2562,positive modulator
DB00189,2566,positive modulator
DB00190,1644,inhibitor
DB00191,1544,inhibitor
DB00191,1559,inducer|inhibitor
DB00191,1565,inhibitor
DB00191,4128,antagonist|inhibitor
DB00191,4129,antagonist|inhibitor
DB00191,6530,inhibitor
DB00191,6531,inhibitor
DB00191,6532,inhibitor
DB00192,6331,blocker|inhibitor
DB00193,1131,antagonist
DB00193,1555,substrate
DB00193,1565,inhibitor|substrate
DB00193,1576,inhibitor|substrate
DB00193,3358,antagonist
DB00193,4985,agonist
DB00193,4986,agonist
DB00193,4988,agonist
DB00193,6530,inhibitor
DB00193,6532,inhibitor
DB00193,116443,antagonist
DB00194,100,substrate
DB00194,132,
DB00194,135,
DB00194,1803,
DB00194,2703462,inhibitor
DB00194,3783681,inhibitor
DB00195,153,antagonist
DB00195,154,antagonist
DB00195,1544,substrate
DB00195,1565,inhibitor|substrate
DB00196,1551,inhibitor
DB00196,1557,inhibitor
DB00196,1559,inhibitor
DB00196,1576,inhibitor
DB00196,1577,inhibitor
DB00196,1584,inhibitor
DB00196,5243,inhibitor
DB00196,3641571,inhibitor
DB00196,100861540,inhibitor
DB00197,1543,substrate
DB00197,1551,inducer|inhibitor
DB00197,1555,inducer
DB00197,1557,inhibitor|substrate
DB00197,1558,inhibitor|substrate
DB00197,1559,inhibitor|substrate
DB00197,1576,inducer|inhibitor|substrate
DB00197,1577,inducer|inhibitor
DB00197,1588,inhibitor
DB00197,2030,inhibitor
DB00197,2101,inverse agonist
DB00197,2104,inverse agonist
DB00197,2182,inhibitor
DB00197,5054,antagonist
DB00197,5468,agonist
DB00197,7364,substrate
DB00197,7366,substrate
DB00197,8647,inhibitor
DB00197,10599,inhibitor
DB00197,54575,substrate
DB00197,54576,substrate
DB00197,54577,substrate
DB00197,54578,inhibitor|substrate
DB00197,54600,substrate
DB00197,54657,substrate
DB00197,54658,substrate
DB00197,54659,substrate
DB00197,100861540,inducer|inhibitor
DB00198,1066,other
DB00198,4758,inhibitor
DB00198,4759,inhibitor
DB00198,6564,substrate
DB00198,9376,substrate
DB00198,10257,substrate
DB00198,956530,inhibitor
DB00198,956541,inhibitor
DB00199,1544,inhibitor
DB00199,1551,inhibitor|substrate
DB00199,1555,substrate
DB00199,1576,inhibitor|substrate
DB00199,1577,inhibitor
DB00199,2862,
DB00199,4363,inhibitor
DB00199,5243,inducer|inhibitor|substrate
DB00199,6579,inhibitor
DB00199,10864,inhibitor
DB00199,915964,inhibitor
DB00199,915968,inhibitor
DB00199,958554,inhibitor
DB00199,961496,inhibitor
DB00199,100861540,inhibitor|substrate
DB00200,842,
DB00200,4548,cofactor
DB00200,4552,other
DB00200,4594,cofactor
DB00200,6947,other
DB00200,6948,substrate
DB00200,8029,other
DB00200,25974,other/unknown
DB00200,81693,other
DB00200,166785,other/unknown
DB00200,326625,other
DB00201,134,antagonist|multitarget
DB00201,135,antagonist|multitarget
DB00201,136,antagonist
DB00201,472,
DB00201,1543,inhibitor
DB00201,1544,inhibitor|substrate
DB00201,1545,substrate
DB00201,1551,substrate
DB00201,1558,substrate
DB00201,1559,substrate
DB00201,1565,substrate
DB00201,1571,substrate
DB00201,1576,inhibitor|substrate
DB00201,1577,substrate
DB00201,5142,inhibitor
DB00201,5243,inhibitor|substrate
DB00201,5290,
DB00201,5291,
DB00201,5293,
DB00201,5591,
DB00201,6261,
DB00201,100861540,substrate
DB00202,590,substrate
DB00202,1128,agonist
DB00202,1129,agonist
DB00202,1131,agonist
DB00202,1134,agonist
DB00202,1140,agonist
DB00202,1144,agonist
DB00202,1145,agonist
DB00202,1146,agonist
DB00202,57053,agonist
DB00203,135,
DB00203,1543,inhibitor
DB00203,1551,substrate
DB00203,1557,inhibitor|substrate
DB00203,1559,inhibitor|substrate
DB00203,1565,inhibitor|substrate
DB00203,1571,inhibitor|substrate
DB00203,1576,inhibitor|substrate
DB00203,1577,substrate
DB00203,5146,
DB00203,5148,inhibitor
DB00203,5149,inhibitor
DB00203,8654,inhibitor
DB00203,10057,inhibitor
DB00203,10257,inhibitor
DB00203,89845,inhibitor
DB00203,100861540,substrate
DB00204,1576,substrate
DB00204,3757,blocker|inhibitor
DB00204,3768,inhibitor
DB00204,3776,inhibitor
DB00205,1558,inhibitor
DB00205,1559,inhibitor
DB00205,1565,inhibitor
DB00205,1719,inhibitor
DB00206,1244,inhibitor
DB00206,1577,inducer
DB00206,5243,inducer|inhibitor|substrate
DB00206,6570,
DB00206,6571,inhibitor
DB00206,6580,inhibitor
DB00206,6582,substrate
DB00206,8647,inhibitor
DB00207,1544,inhibitor
DB00207,1548,inhibitor
DB00207,1576,inhibitor|substrate
DB00207,5243,inhibitor
DB00207,915964,inhibitor
DB00207,915968,inhibitor
DB00207,958554,inhibitor
DB00207,961496,inhibitor
DB00208,1543,inhibitor
DB00208,1544,inhibitor
DB00208,1555,inhibitor
DB00208,1557,inhibitor|substrate
DB00208,1558,inhibitor
DB00208,1559,inhibitor
DB00208,1565,inhibitor|substrate
DB00208,1571,inhibitor
DB00208,1576,inhibitor|substrate
DB00208,4353,substrate
DB00208,64805,antagonist
DB00209,1128,antagonist
DB00209,1129,antagonist
DB00209,1131,antagonist
DB00209,1565,inhibitor
DB00210,5914,agonist
DB00210,5915,agonist
DB00210,5916,agonist
DB00210,6256,other/unknown
DB00210,6257,agonist
DB00210,6258,agonist
DB00211,146,agonist
DB00211,147,agonist
DB00211,148,agonist
DB00211,1565,inhibitor
DB00211,6564,
DB00212,5972,inhibitor
DB00213,495,inhibitor
DB00213,496,inhibitor
DB00213,1544,inducer|substrate
DB00213,1557,inhibitor|substrate
DB00213,1559,inhibitor
DB00213,1576,inducer|substrate
DB00213,5243,inhibitor
DB00213,9429,inhibitor
DB00213,10599,inhibitor
DB00214,1557,inhibitor
DB00214,1558,substrate
DB00214,1559,substrate
DB00214,5742,substrate
DB00214,6557,inhibitor
DB00215,148,binder
DB00215,1128,binder
DB00215,1544,inhibitor
DB00215,1555,inhibitor
DB00215,1557,inhibitor|substrate
DB00215,1565,inhibitor|substrate
DB00215,1571,substrate
DB00215,1576,substrate
DB00215,3269,binder
DB00215,3358,
DB00215,5243,inhibitor|substrate
DB00215,6530,inhibitor|substrate
DB00215,6531,inhibitor|substrate
DB00215,6532,inhibitor|substrate
DB00216,1548,inducer
DB00216,1557,substrate
DB00216,1559,substrate
DB00216,1565,substrate
DB00216,1576,inducer|substrate
DB00216,3350,agonist
DB00216,3351,agonist
DB00216,3352,agonist
DB00216,3354,agonist
DB00216,3355,agonist
DB00216,3357,agonist
DB00216,3363,agonist
DB00216,5243,substrate
DB00216,5742,substrate
DB00217,3758,inhibitor
DB00217,6530,substrate
DB00218,7153,inhibitor
DB00218,946614,inhibitor
DB00218,947499,inhibitor
DB00218,947501,inhibitor
DB00218,948211,inhibitor
DB00218,950199,inhibitor
DB00218,950391,inhibitor
DB00218,12930543,inhibitor
DB00218,12933138,inhibitor
DB00218,12933371,inhibitor
DB00218,12933399,inhibitor
DB00219,1128,antagonist
DB00219,1131,antagonist
DB00220,1544,inhibitor
DB00220,1551,inhibitor|substrate
DB00220,1555,inhibitor
DB00220,1557,inhibitor|substrate
DB00220,1559,inhibitor
DB00220,1565,inhibitor
DB00220,1576,inhibitor|substrate
DB00220,1577,inhibitor|substrate
DB00220,5243,inducer|inhibitor|substrate
DB00220,6579,inhibitor
DB00220,6580,inhibitor
DB00220,9429,inhibitor
DB00220,10599,inhibitor
DB00220,100861540,inhibitor|substrate
DB00221,153,agonist
DB00221,154,agonist
DB00222,1559,substrate
DB00222,3758,inhibitor
DB00222,3767,blocker|inhibitor
DB00222,6833,blocker|inducer
DB00223,2908,agonist
DB00224,1244,substrate
DB00224,1551,inhibitor|substrate
DB00224,1557,inhibitor
DB00224,1559,inhibitor
DB00224,1565,inhibitor
DB00224,1576,inhibitor|substrate
DB00224,1577,inhibitor|substrate
DB00224,4363,inhibitor
DB00224,5243,inducer|inhibitor|substrate
DB00224,6579,inhibitor
DB00224,6580,inhibitor
DB00224,10599,inhibitor
DB00224,100861540,inhibitor|substrate
DB00226,6530,partial agonist|substrate
DB00227,1244,substrate
DB00227,1551,substrate
DB00227,1557,inhibitor
DB00227,1558,inhibitor
DB00227,1559,inducer|inhibitor
DB00227,1565,inhibitor
DB00227,1576,inhibitor|substrate
DB00227,1577,substrate
DB00227,3066,other
DB00227,3156,inhibitor
DB00227,3683,other/unknown
DB00227,5243,inhibitor
DB00227,5446,substrate
DB00227,6579,inhibitor
DB00227,7364,substrate
DB00227,10599,inhibitor
DB00227,54658,substrate
DB00227,54659,substrate
DB00227,100861540,substrate
DB00228,213,
DB00228,513,other/unknown
DB00228,1571,substrate
DB00228,2741,positive modulator
DB00228,2890,antagonist
DB00228,3736,inducer
DB00228,3776,opener
DB00228,3777,opener
DB00228,3783,inhibitor
DB00228,27032,inhibitor
DB00228,51305,opener
DB00228,54207,opener
DB00228,338567,opener
DB00229,9356,inhibitor
DB00229,944799,inhibitor
DB00229,944843,inhibitor
DB00229,945222,inhibitor
DB00229,945240,inhibitor
DB00229,945455,inhibitor
DB00229,947693,inhibitor
DB00229,947907,inhibitor
DB00229,12930918,inhibitor
DB00229,12931704,inhibitor
DB00229,12931886,inhibitor
DB00229,12932643,inhibitor
DB00229,12933443,inhibitor
DB00229,12933831,inhibitor
DB00229,12933998,inhibitor
DB00230,773,inhibitor
DB00230,781,modulator
DB00230,6505,Other
DB00230,9254,modulator
DB00231,706,other
DB00231,1555,substrate
DB00231,1557,substrate
DB00231,1558,substrate
DB00231,1559,substrate
DB00231,1576,substrate
DB00231,2554,positive allosteric modulator|potentiator
DB00231,2555,potentiator
DB00231,2556,potentiator
DB00231,2557,potentiator
DB00231,2558,potentiator
DB00231,2559,potentiator
DB00231,2560,potentiator
DB00231,2561,positive allosteric modulator|potentiator
DB00231,2562,potentiator
DB00231,2563,potentiator
DB00231,2564,potentiator
DB00231,2565,potentiator
DB00231,2566,positive allosteric modulator|potentiator
DB00231,2567,potentiator
DB00231,2568,potentiator
DB00231,2569,potentiator
DB00231,2570,potentiator
DB00231,55879,potentiator
DB00231,200959,potentiator
DB00232,759,inhibitor
DB00232,760,inhibitor
DB00232,762,inhibitor
DB00232,6557,inhibitor
DB00232,6559,inhibitor
DB00233,240,inhibitor
DB00233,1147,inhibitor
DB00233,4353,inhibitor
DB00233,5742,inhibitor
DB00233,5743,inhibitor
DB00233,30814,unknown
DB00234,1565,inducer|inhibitor
DB00234,1576,substrate
DB00234,3358,
DB00234,5243,inhibitor
DB00234,6530,inhibitor
DB00234,6532,
DB00235,5139,inhibitor
DB00237,1137,antagonist
DB00237,1139,antagonist
DB00237,2554,positive allosteric modulator
DB00237,2561,positive allosteric modulator
DB00237,2566,positive allosteric modulator
DB00237,2891,antagonist
DB00237,2898,antagonist
DB00237,89832,antagonist
DB00238,1544,inhibitor
DB00238,1548,substrate
DB00238,1555,inducer|substrate
DB00238,1559,inhibitor|substrate
DB00238,1565,inhibitor|substrate
DB00238,1576,inducer|inhibitor|substrate
DB00238,1577,substrate
DB00239,1557,substrate
DB00239,1576,inducer
DB00239,3635761,inhibitor
DB00239,3641571,inhibitor
DB00240,866,binder
DB00240,1576,inducer|substrate
DB00240,2908,agonist
DB00241,1137,antagonist
DB00241,1139,antagonist
DB00241,2554,positive allosteric modulator|potentiator
DB00241,2555,potentiator
DB00241,2556,potentiator
DB00241,2557,potentiator
DB00241,2558,potentiator
DB00241,2559,potentiator
DB00241,2562,positive allosteric modulator
DB00241,2566,positive allosteric modulator
DB00241,2891,antagonist
DB00241,2898,antagonist
DB00241,89832,antagonist
DB00242,1633,substrate
DB00242,2516,
DB00242,4860,inducer
DB00242,5422,inhibitor
DB00242,5426,inhibitor
DB00242,5427,inhibitor
DB00242,6240,inhibitor
DB00242,6241,inhibitor
DB00242,6580,substrate
DB00242,6582,substrate
DB00242,9429,substrate
DB00242,50484,inhibitor
DB00242,54107,inhibitor
DB00242,56655,inhibitor
DB00242,64078,
DB00243,1565,inhibitor
DB00243,1576,inhibitor|substrate
DB00243,6331,blocker|inhibitor
DB00243,6335,inhibitor
DB00244,240,inhibitor
DB00244,1147,inhibitor
DB00244,3551,inhibitor
DB00244,4353,
DB00244,5468,agonist
DB00244,5742,inhibitor
DB00244,5743,inhibitor
DB00245,1128,antagonist
DB00245,1129,
DB00245,1557,substrate
DB00245,1565,substrate
DB00245,3269,antagonist
DB00245,6531,inhibitor
DB00246,147,antagonist
DB00246,148,antagonist
DB00246,150,antagonist
DB00246,151,antagonist
DB00246,152,antagonist
DB00246,1128,antagonist
DB00246,1129,antagonist
DB00246,1131,antagonist
DB00246,1132,antagonist
DB00246,1133,antagonist
DB00246,1544,substrate
DB00246,1551,substrate
DB00246,1565,inhibitor
DB00246,1576,inhibitor|substrate
DB00246,1577,substrate
DB00246,1812,antagonist
DB00246,1813,antagonist
DB00246,1814,antagonist
DB00246,1815,antagonist
DB00246,1816,antagonist
DB00246,3005,
DB00246,3269,antagonist
DB00246,3350,antagonist
DB00246,3351,antagonist
DB00246,3352,antagonist
DB00246,3354,antagonist
DB00246,3356,antagonist
DB00246,3358,antagonist
DB00246,3359,antagonist
DB00246,3362,antagonist
DB00246,3363,antagonist
DB00246,3757,
DB00246,6532,
DB00246,100861540,substrate
DB00247,3350,agonist
DB00247,3351,binder
DB00247,3352,
DB00247,3354,binder
DB00247,3355,binder
DB00247,3356,antagonist
DB00247,3357,agonist|antagonist
DB00247,3358,agonist|antagonist
DB00247,3362,
DB00247,3363,antagonist
DB00247,10280,
DB00248,146,binder
DB00248,147,binder
DB00248,148,binder
DB00248,150,antagonist
DB00248,151,antagonist
DB00248,152,antagonist
DB00248,153,binder
DB00248,154,binder
DB00248,1576,inhibitor|substrate
DB00248,1812,agonist
DB00248,1813,agonist|partial agonist
DB00248,1814,agonist
DB00248,1815,agonist
DB00248,1816,agonist
DB00248,3350,agonist
DB00248,3351,agonist
DB00248,3352,agonist
DB00248,3356,agonist
DB00248,3357,agonist
DB00248,3358,agonist
DB00248,3363,antagonist
DB00250,10,substrate
DB00250,1551,substrate
DB00250,1557,substrate
DB00250,1558,substrate
DB00250,1559,inducer|substrate
DB00250,1562,substrate
DB00250,1571,substrate
DB00250,1576,substrate
DB00250,1577,substrate
DB00250,2328,substrate
DB00250,4353,substrate
DB00250,5742,substrate
DB00250,5743,substrate
DB00250,908646,inhibitor
DB00250,910150,inhibitor
DB00250,100861540,substrate
DB00251,3641571,antagonist|inhibitor
DB00252,213,
DB00252,1244,substrate
DB00252,1551,inducer
DB00252,1555,inducer
DB00252,1557,inducer|substrate
DB00252,1558,inducer|substrate
DB00252,1559,inducer|inhibitor|substrate
DB00252,1562,substrate
